Book ID,Size,Views,Likes,Rating,total_words,readability_flesch,readability_fog,pronoun_ratio,adverb_adj_ratio,slang_ratio,metaphor_pair_count,metaphor_pair_ratio,epithet_density,alliteration_ratio,sarcasm_marker_count,sarcasm_marker_ratio,tonal_ambiguity_score,sarcasm_markers,first_person_count,second_person_count,third_person_count,total_personal_pronouns,first_person_ratio,second_person_ratio,third_person_ratio,dialog_total_words,dialog_words,dialog_ratio
41570,37670,1766,8,0.0045300113250283,5770,51.087537875774245,20.653814388271236,0.0,0.461441213653603,,0,0.0,0.0,0.05062413314840499,1,0.1733102253032929,0.0,"ну, давай",296,79,152,527,0.5616698292220114,0.14990512333965844,0.2884250474383302,5769,3059,0.5302478765817299
157346,72669,1539,5,0.0032488628979857,11491,52.67510144913459,20.428597736946074,0.0,0.5780433159073936,,0,0.0,0.0,0.047867711053089644,2,0.17404925593943085,0.0,ах да;смешно,699,107,295,1101,0.6348773841961853,0.0971843778383288,0.26793823796548594,11491,3028,0.26351057349229834
267867,29721,1812,48,0.0264900662251655,4578,59.47889274710229,18.28141536655744,0.0,0.8581081081081081,,0,0.0,0.0,0.052170100832968,0,0.0,0.0,,58,21,157,236,0.2457627118644068,0.08898305084745763,0.6652542372881356,4570,68,0.01487964989059081
266833,24952,1212,11,0.009075907590759,3780,57.155034289795395,18.591201677346074,0.0,0.5793991416309013,,0,0.0,0.0,0.052072263549415514,0,0.0,0.0,,28,33,127,188,0.14893617021276595,0.17553191489361702,0.675531914893617,3766,1068,0.2835900159320234
99038,62625,2522,33,0.0130848532910388,9135,54.31999682148316,19.55910501302478,0.0,0.4840764331210191,,0,0.0,0.0,0.04794672586015538,1,0.10946907498631638,0.0,смешно,278,27,115,420,0.6619047619047619,0.06428571428571428,0.27380952380952384,9047,621,0.06864153863159059
59798,37792,1918,36,0.0187695516162669,5742,58.03367439902621,18.870320973228967,0.0,0.7629382303839732,,0,0.0,0.0,0.05663007492594529,2,0.34831069313827934,0.0,вот именно;смешно,54,51,232,337,0.16023738872403562,0.1513353115727003,0.6884272997032641,5741,91,0.015850897056261977
62111,46503,2172,11,0.0050644567219152,6832,56.13818046115736,18.68232907747359,0.0,0.3949671772428884,,0,0.0,0.0,0.04812362030905077,0,0.0,0.0,,118,88,197,403,0.29280397022332505,0.21836228287841192,0.48883374689826303,6803,3576,0.5256504483316184
14262,36965,3295,45,0.0136570561456752,5519,63.43180266067867,16.925819940707637,0.0,0.5453074433656958,,0,0.0,0.0,0.04659173313995649,2,0.3623844899438304,0.0,вот именно;смешно,218,53,125,396,0.5505050505050505,0.13383838383838384,0.31565656565656564,5517,1166,0.21134674642015588
319588,29395,1187,4,0.0033698399326032,4659,63.66136993896848,17.075330328293912,0.0,0.6153846153846154,,0,0.0,0.0,0.04791577137945853,1,0.214638334406525,0.0,смешно,39,56,176,271,0.14391143911439114,0.2066420664206642,0.6494464944649446,4658,5,0.00107342206955775
76961,34117,2132,14,0.0065666041275797,5442,62.42342255739348,17.65899144058162,0.0,0.6672694394213382,,0,0.0,0.0,0.04191176470588235,0,0.0,0.0,,219,109,212,540,0.40555555555555556,0.20185185185185187,0.3925925925925926,5441,3096,0.5690130490718618
189439,36215,1339,27,0.0201643017176997,5701,64.03450627861292,17.361912056148366,0.0,0.7883597883597884,,0,0.0,0.0,0.05920590302178496,0,0.0,0.0,,67,42,176,285,0.23508771929824562,0.14736842105263157,0.6175438596491228,5693,17,0.002986123309327244
180602,20997,1441,26,0.0180430256766134,3047,43.53323126730217,22.085098398063316,0.0,0.4447513812154696,,0,0.0,0.0,0.04894875164257556,0,0.0,0.0,,34,21,74,129,0.26356589147286824,0.16279069767441862,0.5736434108527132,3047,2400,0.7876599934361668
