Book ID,Size,Views,Likes,Rating,overall_sentiment,total_words_emotional,arc_amplitude,arc_polarity_switches,avg_cosine_similarity,sentence_count,avg_adjacent_similarity,std_adjacent_similarity,num_adjacent_pairs
47014,18904,2547,4,0.0015704750687082,neutral,2509,1,0,0.31155434,201,,,0
163086,36815,1929,17,0.0088128564022809,negative,5544,1,0,0.330186,763,,,0
171778,27432,2263,97,0.0428634555899248,neutral,3990,2,2,0.30204016,500,,,0
41785,5759,2843,34,0.0119591980302497,speech,881,1,0,0.28924668,68,,,0
312786,2038,1159,38,0.0327868852459016,neutral,348,2,2,0.3203923,34,,,0
345303,11428,1068,7,0.0065543071161048,neutral,1860,1,0,0.3055812,196,,,0
196178,37706,1960,82,0.0418367346938775,negative,5510,2,1,0.34572598,667,,,0
188334,25750,2659,112,0.0421210981572019,speech,3856,2,3,0.36952367,611,,,0
294264,20113,1452,9,0.006198347107438,skip,3224,1,0,0.3552849,314,,,0
171333,11004,1877,51,0.0271710175812466,negative,1712,1,0,0.33155772,173,,,0
103881,120504,1623,25,0.0154035736290819,negative,17173,1,0,0.36649132,1795,,,0
38255,41400,3042,10,0.0032873109796186,positive,6277,2,1,0.3422699,524,,,0
20168,64524,2996,42,0.014018691588785,negative,10146,2,1,0.32921016,1384,,,0
306658,19256,1468,54,0.0367847411444141,skip,2978,2,0,0.33546704,374,,,0
306503,57979,1718,11,0.0064027939464493,skip,8297,1,0,0.35846362,783,,,0
297329,21515,1700,17,0.01,positive,3229,2,2,0.3059816,338,,,0
326689,36123,1115,48,0.04304932735426,neutral,5514,1,0,0.30980378,767,,,0
283396,20623,1329,8,0.0060195635816403,skip,3162,1,0,0.3363513,344,,,0
35094,5268,3522,58,0.0164679159568427,skip,768,0,0,0.3824911,88,,,0
270250,36998,1360,30,0.0220588235294117,neutral,5963,1,0,0.3387789,590,,,0
58194,33787,2884,48,0.0166435506241331,neutral,4995,2,3,0.3284675,484,,,0
323803,37541,1538,12,0.0078023407022106,neutral,5655,1,0,0.3388304,614,,,0
64098,33677,3246,44,0.0135551447935921,skip,4862,1,0,0.33407897,545,,,0
202296,31297,1659,24,0.0144665461121157,positive,4737,2,1,0.35148138,548,,,0
286965,2431,1637,44,0.0268784361637141,neutral,368,2,1,0.36413032,29,,,0
337190,1054,1180,0,0.0,neutral,163,2,1,0.26774222,16,,,0
135257,35039,2187,86,0.0393232738911751,negative,5292,2,2,0.3577099,645,,,0
156847,15913,1778,51,0.0286839145106861,skip,2345,1,0,0.33456925,310,,,0
80544,52013,2138,27,0.0126286248830682,skip,7598,2,0,0.37506,867,,,0
33463,11540,4537,72,0.015869517302182,neutral,1725,2,3,0.3126559257507324,146,,,0
324650,56921,1465,7,0.004778156996587,neutral,9039,2,1,0.3522692024707794,853,,,0
288032,23689,1546,16,0.0103492884864165,positive,3456,2,3,0.3456968665122986,308,,,0
252333,23725,2047,31,0.0151441133365901,neutral,3594,2,2,0.3086543679237366,425,,,0
112167,6622,2369,4,0.0016884761502743,neutral,1025,0,0,0.35205283761024475,70,,,0
126032,35147,2235,4,0.0017897091722595,neutral,5370,2,0,0.3259878158569336,645,,,0
334156,1,1300,2,0.0015384615384615,neutral,11,1,0,0.0,1,,,0
315769,39817,1375,17,0.0123636363636363,positive,5878,2,2,0.33059319853782654,664,,,0
9113,57976,3299,50,0.0151561079114883,neutral,8613,1,0,0.3417346477508545,969,,,0
304415,41607,1469,12,0.0081688223281143,neutral,6257,1,0,0.37525856494903564,384,,,0
290889,8235,1214,4,0.0032948929159802,neutral,1106,0,0,0.4742206633090973,101,,,0
155639,9659,3092,6,0.0019404915912031,negative,1454,2,0,0.33987903594970703,154,,,0
247698,9713,1861,7,0.0037614185921547,negative,1429,1,0,0.33349284529685974,247,,,0
177185,15930,1800,40,0.0222222222222222,positive,2582,2,2,0.3265121281147003,227,,,0
253593,47454,1734,46,0.0265282583621684,skip,7045,2,1,0.3278830349445343,702,,,0
343917,58150,1070,0,0.0,neutral,8150,1,0,0.2878568768501282,848,,,0
121493,25998,2174,70,0.0321987120515179,neutral,3938,2,4,0.3170712888240814,356,,,0
312030,124715,1380,10,0.0072463768115942,neutral,16591,1,0,0.38212764263153076,1088,,,0
324262,3304,1153,2,0.0017346053772766,neutral,471,1,0,0.5345165729522705,39,,,0
43699,41961,3110,85,0.0273311897106109,negative,6500,2,1,0.36932578682899475,529,,,0
199632,80096,1304,6,0.004601226993865,neutral,11111,2,1,0.2855437,1264,,,0
286956,13596,1417,17,0.0119971771347918,neutral,1951,2,1,0.30694094,198,,,0
187412,16929,1458,15,0.0102880658436214,positive,2601,2,2,0.33420223,293,,,0
152952,17526,1912,20,0.0104602510460251,skip,2635,2,0,0.34909472,325,,,0
241015,21291,1205,38,0.0315352697095435,speech,3112,2,0,0.31406307,363,,,0
227916,4600,1401,14,0.0099928622412562,speech,737,2,2,0.35531217,78,,,0
13504,43555,3835,22,0.0057366362451108,neutral,6203,1,0,0.30965137,556,,,0
65503,14885,3559,101,0.0283787580781118,neutral,2157,1,0,0.3438975,285,,,0
149284,14126,2073,3,0.0014471780028943,neutral,2044,2,2,0.33475506,165,,,0
143435,16307,3758,125,0.0332623736029803,speech,2287,2,2,0.34940872,346,,,0
316793,7418,1320,27,0.0204545454545454,skip,1093,2,2,0.29404595,162,,,0
123546,26251,1929,36,0.0186625194401244,negative,3993,2,0,0.28980666,557,,,0
316519,14878,1426,11,0.0077138849929873,negative,2033,1,0,0.31033143,218,,,0
340915,17628,1209,4,0.0033085194375516,neutral,2578,1,0,0.31793985,256,,,0
319108,3754,1062,33,0.0310734463276836,neutral,564,2,0,0.28669077,50,,,0
59514,75653,2418,34,0.0140612076095947,negative,11053,2,1,0.32313293,1721,,,0
42882,17286,2669,23,0.0086174597227426,skip,2419,2,2,0.306259,222,,,0
180889,2338,1257,62,0.0493237867939538,neutral,379,2,3,0.28453222,40,,,0
269584,79350,1216,28,0.0230263157894736,negative,11702,2,1,0.3635028,1306,,,0
283843,23845,2106,7,0.0033238366571699,negative,3520,1,0,0.31479496,302,,,0
47168,13548,5737,110,0.0191737842077741,negative,1974,2,1,0.3368676,142,,,0
94006,14474,2531,21,0.0082971157645199,positive,2227,2,2,0.33514738,247,,,0
270266,2178,2055,61,0.0296836982968369,neutral,319,2,1,0.2691994,34,,,0
245328,4190,1776,18,0.0101351351351351,positive,718,2,1,0.31222206,136,,,0
333881,12239,1119,10,0.0089365504915102,skip,1802,1,0,0.37891898,163,,,0
178560,27886,3197,84,0.0262746324679386,neutral,4080,2,0,0.30257252,516,,,0
193781,13819,2731,113,0.0413767850604174,positive,2149,2,1,0.35034123,147,,,0
324286,46801,1368,25,0.0182748538011695,skip,7168,1,0,0.334787,851,,,0
37498,23003,4393,16,0.0036421579786023,neutral,3145,2,0,0.3909725,193,,,0
293712,21724,1295,1,0.0007722007722007,negative,3384,2,2,0.54267025,21,,,0
334573,16418,1481,8,0.0054017555705604,positive,2548,2,0,0.3987361,124,,,0
245593,9759,2055,7,0.0034063260340632,neutral,1367,1,0,0.3688922,77,,,0
240066,2409,1455,13,0.00893470790378,negative,362,2,1,0.32187217,46,,,0
234422,2573,1681,28,0.0166567519333729,skip,376,1,0,0.3968267,32,,,0
341112,4997,1205,12,0.0099585062240663,positive,690,1,0,0.35381746,82,,,0
218448,72094,1435,45,0.0313588850174216,skip,10203,2,0,0.32688513,1137,,,0
40163,3925,4064,32,0.0078740157480314,negative,639,2,1,0.33952755,118,,,0
304878,3419,1650,16,0.0096969696969696,neutral,476,1,0,0.27574116,47,,,0
315930,14531,1222,22,0.0180032733224222,skip,2199,1,0,0.32255542,282,,,0
23839,17332,2930,25,0.0085324232081911,positive,2582,2,0,0.3551681,398,,,0
117084,34269,2969,33,0.0111148534860222,neutral,5045,2,0,0.29510912,445,,,0
229658,2209,2398,105,0.0437864887406171,neutral,382,1,0,0.3361474,34,,,0
146089,9128,1859,5,0.0026896180742334,neutral,1342,1,0,0.34653184,148,,,0
297859,40889,1358,32,0.0235640648011782,skip,6087,2,3,0.33091718,566,,,0
331366,23749,1569,23,0.0146590184831102,positive,3729,2,3,0.390165,404,,,0
332437,43337,1557,6,0.0038535645472061,neutral,6206,1,0,0.36112234,600,,,0
246497,1504,2664,79,0.0296546546546546,speech,263,2,0,0.32991192,38,,,0
273104,35493,1327,23,0.0173323285606631,neutral,5261,2,1,0.32587558,535,,,0
22019,20184,3396,13,0.0038280329799764,neutral,2914,1,0,0.2773402,358,,,0
16140,40911,8349,170,0.020361719966463,neutral,5625,2,0,0.31516266,576,,,0
214863,34430,1960,23,0.011734693877551,positive,5195,2,2,0.3393612,531,,,0
313286,55755,1237,15,0.0121261115602263,positive,8541,2,1,0.33806556,1050,,,0
262826,42838,1372,25,0.0182215743440233,neutral,6260,2,0,0.32034805,564,,,0
42972,10005,2279,2,0.0008775778850372,neutral,1463,2,1,0.3615995,146,,,0
195284,28724,2759,121,0.0438564697354113,negative,4665,2,2,0.37138313,419,,,0
131546,11981,4472,56,0.0125223613595706,neutral,1722,1,0,0.35038733,135,,,0
76510,53247,1953,14,0.007168458781362,neutral,8342,1,0,0.30038184,978,,,0
334442,10888,1205,10,0.0082987551867219,neutral,1654,2,1,0.31428865,163,,,0
43034,32337,2499,17,0.0068027210884353,neutral,4722,2,1,0.31810468,373,,,0
262875,15280,1805,73,0.0404432132963988,positive,2180,2,1,0.27897522,287,,,0
72906,18402,2694,9,0.0033407572383073,neutral,2783,2,0,0.29060504,296,,,0
120260,2584,2031,76,0.0374199901526341,neutral,406,1,0,0.32902166,42,,,0
341494,84003,1003,7,0.0069790628115653,neutral,13158,2,0,0.33662915,1048,,,0
304426,6545,1364,67,0.0491202346041055,neutral,904,2,2,0.3223581,81,,,0
154143,30003,2643,88,0.0332954975406734,neutral,4205,1,0,0.35975996,672,,,0
53334,12621,4322,44,0.0101804720037019,negative,1829,2,2,0.34327835,180,,,0
100603,5221,1921,2,0.0010411244143675,negative,794,2,1,0.33074856,77,,,0
15842,16032,3820,46,0.0120418848167539,neutral,2459,2,1,0.40528044,159,,,0
1420,19313,3039,60,0.0197433366238894,neutral,2913,2,1,0.34834626,344,,,0
98419,7432,3359,86,0.0256028579934504,negative,1091,1,0,0.2722971,118,,,0
122462,65397,2356,13,0.0055178268251273,positive,10075,2,0,0.35663784,846,,,0
271809,9744,1766,8,0.0045300113250283,neutral,1391,2,1,0.32739666,119,,,0
197723,3643,2110,24,0.0113744075829383,positive,571,2,2,0.33602345,59,,,0
341742,25201,1035,6,0.0057971014492753,negative,3659,2,2,0.3202875,421,,,0
166411,27298,1548,2,0.0012919896640826,neutral,3840,1,0,0.40155873,326,,,0
338937,34792,1076,6,0.0055762081784386,skip,5452,1,0,0.33271295,584,,,0
29666,29830,5323,80,0.0150291189179034,neutral,4334,1,0,0.32222584,383,,,0
269626,11534,1509,42,0.0278330019880715,negative,1779,2,1,0.30982447,189,,,0
289553,49085,1490,13,0.0087248322147651,negative,7164,1,0,0.36638758,471,,,0
85660,59994,2207,7,0.0031717263253285,negative,8938,1,0,0.33251995,907,,,0
316162,44294,1236,26,0.0210355987055016,neutral,7595,2,2,0.350174,734,,,0
176747,12138,2178,105,0.0482093663911845,neutral,1732,2,0,0.37631848,259,,,0
254418,47901,1884,14,0.0074309978768577,positive,7394,1,0,0.34305272,722,,,0
29477,72254,4120,35,0.0084951456310679,neutral,10305,1,0,0.3605937,909,,,0
293960,18141,1310,4,0.0030534351145038,speech,2830,2,1,0.321829,303,,,0
263557,7695,1138,22,0.0193321616871704,negative,1152,2,1,0.27982265,115,,,0
197413,35239,1143,31,0.0271216097987751,positive,5392,2,2,0.33450124,579,,,0
278750,17042,1076,27,0.0250929368029739,negative,2615,2,1,0.33511516,274,,,0
40545,9807,3661,33,0.0090139306200491,neutral,1401,1,0,0.30030861,101,,,0
306094,30773,1340,23,0.0171641791044776,negative,4616,2,1,0.36500418,559,,,0
302136,12129,1819,15,0.0082462891698735,neutral,1876,1,0,0.2777936,187,,,0
338631,16922,1192,16,0.0134228187919463,negative,2596,2,3,0.34126374,243,,,0
94957,247434,2306,23,0.0099739809193408,positive,39132,1,0,0.37033898,4351,,,0
275191,17416,1733,18,0.0103866128101558,negative,2427,1,0,0.3124562,259,,,0
27855,40236,6582,111,0.0168641750227894,neutral,5732,1,0,0.3025015,618,,,0
137944,5593,1843,46,0.0249593054801953,skip,808,0,0,0.39429632,106,,,0
55436,43439,4538,11,0.002423975319524,neutral,6357,2,1,0.3649103,1025,,,0
261063,11280,1192,37,0.0310402684563758,negative,1660,2,1,0.34994748,135,,,0
223557,5132,1272,10,0.0078616352201257,neutral,773,1,0,0.3752014,97,,,0
204345,25875,1484,8,0.0053908355795148,positive,3876,2,2,0.33466187,286,,,0
34717,51280,3998,11,0.0027513756878439,negative,7521,1,0,0.3175697,777,,,0
245590,8394,1853,5,0.0026983270372369,speech,1239,1,0,0.3720104,70,,,0
310407,2029,2039,77,0.0377636096125551,neutral,321,2,5,0.48523086,70,,,0
338010,8723,1449,21,0.0144927536231884,positive,1341,2,3,0.27690133,141,,,0
47206,41527,3162,10,0.0031625553447185,negative,6027,2,0,0.33646205,788,,,0
72042,17554,2082,16,0.0076849183477425,positive,2692,2,0,0.34691966,270,,,0
144058,7103,2416,111,0.0459437086092715,negative,958,2,6,0.31615624,84,,,0
322453,27700,1412,1,0.0007082152974504,positive,4032,1,0,0.36126846,387,,,0
272807,51061,1207,8,0.0066280033140016,positive,7793,2,2,0.39202243,560,,,0
310128,45153,1281,19,0.0148321623731459,neutral,6848,2,1,0.31864077,892,,,0
16516,28844,6845,39,0.0056975894813732,neutral,3981,1,0,0.41679275,396,,,0
339545,37617,1146,5,0.0043630017452006,neutral,5951,1,0,0.35744965,473,,,0
163357,17746,2079,19,0.0091390091390091,neutral,2672,2,1,0.34466404,205,,,0
140150,22073,3508,42,0.0119726339794754,speech,2989,1,0,0.31173646,253,,,0
323979,17834,1566,46,0.0293742017879948,skip,2790,2,0,0.33843434,274,,,0
214043,35402,2381,35,0.0146997060058798,neutral,5485,2,3,0.34503925,410,,,0
256034,4985,1398,5,0.0035765379113018,neutral,759,2,0,0.28975487,97,,,0
159465,32334,1722,17,0.0098722415795586,negative,4803,1,0,0.34518275,382,,,0
259300,2298,1473,0,0.0,positive,396,2,4,0.31309745,41,,,0
273072,19675,1255,16,0.0127490039840637,neutral,2860,2,0,0.3772615,268,,,0
289144,42676,1229,13,0.0105777054515866,neutral,6012,1,0,0.3426237,391,,,0
335356,20130,1171,5,0.0042698548249359,neutral,3049,2,2,0.3499655,277,,,0
128920,15117,2956,51,0.0172530446549391,neutral,2190,1,0,0.38271788,100,,,0
99365,13659,2920,62,0.0212328767123287,skip,2067,1,0,0.33294982,200,,,0
171334,22257,2429,12,0.0049403046521202,neutral,3334,1,0,0.33978862,334,,,0
252215,21010,1831,28,0.0152921900600764,speech,3122,1,0,0.36323053,282,,,0
319237,5971,1015,34,0.0334975369458128,skip,886,2,1,0.2936421,78,,,0
291989,44112,1412,38,0.0269121813031161,neutral,6594,0,0,0.35385582,484,,,0
159807,51992,2266,29,0.0127978817299205,negative,7248,1,0,0.3557871,495,,,0
306919,11184,1291,2,0.0015491866769945,positive,1661,2,1,0.30763367,389,,,0
322584,38042,1070,11,0.0102803738317757,negative,5795,1,0,0.36660764,623,,,0
136703,48574,1913,27,0.0141139571353894,neutral,7558,1,0,0.33560014,952,,,0
306158,4997,1647,51,0.0309653916211293,positive,760,2,2,0.240543,93,,,0
262888,49492,1403,23,0.0163934426229508,neutral,7078,1,0,0.36360154,359,,,0
338952,7964,1214,6,0.0049423393739703,neutral,1217,2,1,0.371702,96,,,0
339492,5042,1273,18,0.01413982717989,negative,843,2,0,0.38520014,43,,,0
98534,16779,3211,44,0.0137028962939894,negative,2438,1,0,0.41902855,157,,,0
268158,19428,2350,39,0.016595744680851,negative,2801,2,2,0.35453025,238,,,0
326816,12627,1164,21,0.018041237113402,speech,1956,2,1,0.3237357,225,,,0
63788,2265,3832,17,0.0044363256784968,skip,335,2,0,0.41060922,43,,,0
299462,19934,1773,86,0.0485053581500282,neutral,2880,1,0,0.28100547,349,,,0
341610,3456,1162,6,0.0051635111876075,negative,507,1,0,0.25861716,49,,,0
197087,25186,1668,49,0.0293764988009592,skip,3734,1,0,0.33004716,360,,,0
342184,3793,1053,2,0.0018993352326685,negative,546,2,1,0.42575005,48,,,0
315534,38475,1367,13,0.0095098756400877,negative,5544,1,0,0.3204455,606,,,0
18933,12197,2896,14,0.0048342541436464,neutral,1690,1,0,0.34955522,143,,,0
28001,31234,2747,29,0.0105569712413542,negative,4682,2,0,0.31232384,548,,,0
275670,13652,1555,20,0.0128617363344051,positive,2096,2,2,0.351023,273,,,0
286929,37810,1668,15,0.0089928057553956,neutral,5822,2,0,0.34717402,809,,,0
64879,22957,4515,56,0.0124031007751937,neutral,3401,2,1,0.33569282,279,,,0
318887,76807,1143,17,0.0148731408573928,neutral,11763,0,0,0.37315926,1586,,,0
304582,28495,1813,86,0.0474351902923331,skip,4432,1,0,0.36722794,459,,,0
325146,16970,1217,19,0.0156121610517666,neutral,2594,1,0,0.32585496,205,,,0
307888,15213,1275,7,0.0054901960784313,neutral,2123,2,0,0.28846428,210,,,0
74471,55106,3643,7,0.0019214932747735,neutral,7939,1,0,0.4756157,902,,,0
318701,101522,1135,6,0.0052863436123348,neutral,15295,2,0,0.32072607,1359,,,0
247935,10443,2326,62,0.0266552020636285,negative,1533,2,0,0.34951344,173,,,0
69691,66612,2085,48,0.0230215827338129,skip,9654,2,0,0.2613103,1242,,,0
265787,24364,1541,7,0.0045425048669695,neutral,3686,1,0,0.3395964,542,,,0
67131,59684,3057,52,0.0170101406607785,neutral,9087,2,1,0.34594154,506,,,0
173036,42998,2193,95,0.0433196534427724,negative,6292,2,1,0.34905726,924,,,0
173148,40483,2005,24,0.0119700748129675,neutral,5847,1,0,0.33081162,713,,,0
61312,50992,2045,24,0.0117359413202934,neutral,7777,2,3,0.32415292,937,,,0
106707,15044,3319,35,0.0105453449834287,neutral,2346,2,1,0.27459803,261,,,0
48274,7515,2239,13,0.0058061634658329,positive,1122,2,0,0.3266859,108,,,0
8817,36231,3654,9,0.0024630541871921,neutral,5046,1,0,0.35460535,516,,,0
332869,67132,1380,7,0.0050724637681159,neutral,10548,2,0,0.31980968,1234,,,0
38597,24702,2565,19,0.0074074074074074,negative,3757,2,4,0.3209695,402,,,0
328735,5033,1248,3,0.0024038461538461,neutral,717,1,0,0.30083564,83,,,0
308819,13596,1466,44,0.0300136425648021,neutral,2013,2,4,0.30579782,314,,,0
163267,91493,2083,7,0.0033605376860297,neutral,13120,2,3,0.3454495,702,,,0
296137,5999,2771,125,0.0451100685673042,neutral,867,2,1,0.42615992,42,,,0
294273,16105,1324,56,0.0422960725075528,negative,2511,2,1,0.37122536,194,,,0
92192,4637,2070,9,0.0043478260869565,positive,716,2,0,0.3433366,75,,,0
308354,3656,1383,53,0.0383224873463485,neutral,581,1,0,0.33400503,29,,,0
7252,17627,3551,19,0.0053506054632497,speech,2442,1,0,0.3365256,249,,,0
319416,15274,1415,63,0.0445229681978798,positive,2340,2,1,0.36057836,286,,,0
150677,36443,2585,53,0.0205029013539651,negative,5448,2,4,0.35424718,855,,,0
297562,7068,1261,31,0.0245836637589214,negative,1040,2,6,0.30409965,168,,,0
271073,17241,1221,54,0.0442260442260442,negative,2714,1,0,0.3141738,254,,,0
294107,34206,1086,13,0.0119705340699815,negative,5448,2,1,0.33919364,559,,,0
138436,26878,1795,37,0.0206128133704735,neutral,3779,2,0,0.3680605,657,,,0
85036,5741,1917,11,0.0057381324986958,neutral,882,2,0,0.35226566,71,,,0
315862,7541,1491,44,0.0295103957075788,skip,1175,1,0,0.35358313,133,,,0
328542,9416,1212,2,0.0016501650165016,neutral,1197,1,0,0.33618888,100,,,0
76786,5267,1833,17,0.0092744135297326,positive,864,2,0,0.35455614,117,,,0
171851,9584,3074,131,0.0426154847104749,negative,1572,1,0,0.35655895,125,,,0
343618,3356,1037,1,0.0009643201542912,negative,520,1,0,0.407271,28,,,0
274784,19937,1400,3,0.0021428571428571,positive,3003,2,1,0.35079628,288,,,0
102664,37122,2657,57,0.0214527662777568,neutral,5023,1,0,0.34100458,524,,,0
339240,2472,1230,3,0.0024390243902439,neutral,331,1,0,0.3540432,14,,,0
377817,130452,2557,61,0.0238560813453265,neutral,18589,2,0,0.27306536,1820,,,0
176420,23052,10000,295,0.0295,neutral,3533,2,0,0.3334469,321,,,0
112910,37000,40000,1646,0.04115,neutral,5298,2,1,0.24419807,927,,,0
409565,11380,6693,5,0.0007470491558344,positive,1869,2,2,0.31491774,205,,,0
338998,15308,5197,181,0.0348277852607273,neutral,2261,2,0,0.33783975,164,,,0
352486,30273,4799,148,0.0308397582829756,negative,4424,1,0,0.29570675,539,,,0
313613,75678,7630,297,0.0389252948885976,neutral,11467,2,2,0.32847002,1348,,,0
328563,35799,6873,288,0.0419030990833697,neutral,5541,2,1,0.31911466,314,,,0
317136,98530,4256,73,0.0171522556390977,neutral,15895,2,1,0.349836,1594,,,0
22182,333828,10000,235,0.0235,neutral,53365,2,0,0.37559777,3657,,,0
399164,5004,4230,179,0.0423167848699763,neutral,744,1,0,0.30633995,79,,,0
341398,30865,4420,135,0.0305429864253393,skip,4502,2,0,0.3386162,440,,,0
335834,15277,4071,171,0.0420044215180545,skip,2235,1,0,0.36475044,332,,,0
128608,45908,22000,626,0.0284545454545454,skip,6917,2,1,0.3299034,1024,,,0
370532,10042,3576,157,0.043903803131991,negative,1431,2,3,0.33611116,135,,,0
283920,31877,6825,4,0.0005860805860805,neutral,4904,2,1,0.35446048,439,,,0
28239,144182,12000,40,0.0033333333333333,positive,22835,1,0,0.39843866,2653,,,0
222217,40660,16000,408,0.0255,skip,5725,1,0,0.35557026,741,,,0
307128,33969,5697,274,0.0480954888537826,neutral,4904,2,1,0.34134817,428,,,0
43342,64835,13000,178,0.0136923076923076,neutral,9100,1,0,0.35880584,1128,,,0
173564,9697,30000,1420,0.0473333333333333,skip,1447,1,0,0.34622952,124,,,0
344273,17633,3482,146,0.0419299253302699,neutral,2490,2,0,0.343566,182,,,0
403588,2454,4738,4,0.0008442380751371,neutral,405,2,1,0.29157585,43,,,0
379348,8614,3316,146,0.0440289505428226,negative,1192,1,0,0.32939398,109,,,0
362578,31169,2718,97,0.0356880058866813,negative,4312,1,0,0.3423383,248,,,0
303010,80267,4154,159,0.0382763601348098,neutral,11902,2,2,0.30004844,1600,,,0
304047,80673,3503,44,0.0125606622894661,skip,12128,1,0,0.3338427,1697,,,0
248656,88281,8246,393,0.0476594712587921,skip,13581,1,0,0.36901423,1550,,,0
32405,100120,14000,182,0.013,neutral,14372,2,2,0.32592213,1262,,,0
294286,19037,6851,207,0.0302145672164647,skip,2979,2,1,0.38017344,243,,,0
279988,41966,3482,4,0.0011487650775416,neutral,6830,2,0,0.3598636,839,,,0
1284,6111,9396,259,0.0275649212430821,neutral,966,2,2,0.32471257,115,,,0
35644,39987,25000,283,0.01132,neutral,5629,2,1,0.37060958,621,,,0
331282,18856,5105,238,0.0466209598432908,skip,2912,2,0,0.37644595,343,,,0
39651,44860,9007,162,0.0179860108804263,positive,6456,2,0,0.3433983,794,,,0
410855,67538,1658,75,0.0452352231604342,skip,9453,1,0,0.31142133,580,,,0
285511,25205,10000,448,0.0448,neutral,3724,2,1,0.3271188,471,,,0
243910,27394,8636,51,0.0059055118110236,speech,4312,2,0,0.33987716,440,,,0
391083,17070,2809,70,0.0249199003203987,neutral,2636,2,2,0.34582922,262,,,0
327503,19106,6412,26,0.0040548970679975,positive,2514,2,1,0.2514474,401,,,0
328594,50749,4531,101,0.0222908850143456,positive,7641,2,1,0.31900486,638,,,0
395596,6513,3499,102,0.029151186053158,positive,843,2,3,0.35705364,109,,,0
376817,7656,3706,75,0.0202374527792768,positive,1049,2,0,0.3291019,74,,,0
48942,39934,14000,263,0.0187857142857142,speech,5446,1,0,0.38836965,302,,,0
278268,47489,2862,99,0.0345911949685534,positive,7026,2,0,0.3062168,658,,,0
22181,108281,18000,219,0.0121666666666666,skip,16959,1,0,0.3694085,1171,,,0
382250,65164,1488,52,0.0349462365591397,neutral,9595,2,0,0.34021494,1003,,,0
199708,80762,8682,318,0.0366275051831375,negative,11835,1,0,0.3201522,1228,,,0
35883,32415,6240,60,0.0096153846153846,neutral,4619,1,0,0.2999407,421,,,0
81535,60480,8499,122,0.0143546299564654,negative,8714,1,0,0.37539217,932,,,0
427906,13333,2615,96,0.0367112810707457,neutral,1757,1,0,0.3683119,213,,,0
293997,115287,2086,11,0.0052732502396931,skip,17997,2,1,0.34560266,2065,,,0
334454,109379,7432,91,0.0122443487621097,neutral,15095,1,0,0.43717474,908,,,0
404859,22716,3174,76,0.0239445494643982,neutral,3456,1,0,0.34117395,222,,,0
171073,24213,7267,256,0.0352277418467042,neutral,3648,2,0,0.3700117,287,,,0
1904,71522,4496,74,0.016459074733096,neutral,10823,2,1,0.33460343,1347,,,0
22180,44439,17000,328,0.0192941176470588,skip,7221,1,0,0.3795478,554,,,0
204225,10444,10000,478,0.0478,negative,1455,2,1,0.32309762,126,,,0
372084,64037,1941,31,0.0159711488923235,neutral,9670,2,1,0.30974537,987,,,0
305815,34122,5158,169,0.0327646374563784,skip,5158,2,2,0.3679841,602,,,0
106683,47150,8589,376,0.0437769239725229,skip,7763,2,4,0.33022693,1340,,,0
420301,21889,2590,88,0.0339768339768339,neutral,3165,1,0,0.35204235,233,,,0
375515,12095,2947,82,0.0278249066847641,neutral,1691,1,0,0.34497514,142,,,0
237411,73033,7572,258,0.0340729001584786,speech,11202,2,1,0.3414561,1260,,,0
401027,3759,7949,4,0.0005032079506856,negative,573,2,1,0.36197805,49,,,0
158185,4999,14000,91,0.0065,negative,780,2,2,0.3374934,80,,,0
219860,43332,3764,119,0.0316153028692879,neutral,6192,2,3,0.33860388,749,,,0
57627,60802,10000,44,0.0044,neutral,9545,2,2,0.35489723,907,,,0
254941,17081,6809,173,0.0254075488324276,neutral,2500,2,2,0.37375095,497,,,0
264398,54389,4709,79,0.0167763856445105,speech,8074,1,0,0.3676056,924,,,0
4114,36040,5562,144,0.0258899676375404,skip,5596,2,0,0.3420639,615,,,0
222072,75059,3647,103,0.0282423910063065,neutral,11352,2,0,0.33440915,873,,,0
132276,46809,5084,142,0.0279307631785995,positive,7313,2,4,0.3301645,692,,,0
233213,26194,4086,11,0.0026921194322075,positive,4191,2,2,0.3374196,506,,,0
355089,6726,2662,94,0.0353117956423741,neutral,978,1,0,0.2983388,83,,,0
319830,119883,2024,29,0.0143280632411067,neutral,18575,2,1,0.36265883,1646,,,0
388153,6302,3149,43,0.0136551286122578,neutral,958,1,0,0.3418717,45,,,0
206505,45321,7045,315,0.0447125621007806,positive,6815,2,1,0.35230365,648,,,0
180982,22841,4998,194,0.0388155262104841,neutral,3518,2,3,0.34637755,461,,,0
289455,15720,7860,242,0.0307888040712468,negative,2342,2,2,0.32775357,191,,,0
33512,10991,14000,119,0.0085,positive,1773,2,1,0.35869306,222,,,0
285436,64810,4867,157,0.032258064516129,skip,9905,2,0,0.43180007,465,,,0
425171,27737,1502,72,0.047936085219707,negative,4099,2,2,0.3437483,344,,,0
112896,26311,6388,140,0.0219160926737633,neutral,3878,2,1,0.3233188,309,,,0
374638,20691,2184,80,0.0366300366300366,positive,3526,2,1,0.4689626,379,,,0
272989,19892,3030,140,0.0462046204620462,skip,3146,2,0,0.38291812,572,,,0
232353,14880,9077,308,0.0339319158312217,neutral,2267,1,0,0.33912304,165,,,0
310825,12131,2512,102,0.0406050955414012,skip,1815,2,0,0.36952156,231,,,0
